3000,15
3001,42
3002,35
3003,37
3004,13
3005,5
3006,19
3007,5
3008,8
3009,82
3010,36
3011,32
3012,4
3013,45
3014,34
3015,1
3016,41
3017,47
3018,31
3019,37
3020,18
3021,46
3022,45
3023,36
3024,2
3025,44
3026,20
3027,19
3028,48
3029,52
3030,16
3031,38
3032,51
3033,55
3034,88
3035,32
3036,48
3037,22
3038,31
3039,73
3040,77
3041,76
3042,18
3043,21
3044,28
3045,68
3046,18
3047,15
3048,53
3049,1
3050,27
3051,37
3052,21
3053,36
3054,55
3055,54
3056,26
3057,12
3058,15
3059,26
3060,5
3061,33
3062,15
3063,28
3064,31
3065,63
3066,32
3067,31
3068,56
3069,41
3070,36
3071,32
3072,1
3073,51
3074,34
3075,5
3076,25
3077,2
3078,59
3079,36
3080,22
3081,27
3082,24
3083,1
3084,50
3085,50
3086,52
3087,26
3088,1
3089,27
3090,40
3091,40
3092,38
3093,2
3094,57
3095,61
3096,70
3097,66
3098,13
3099,5
3100,22
3101,25
3102,34
3103,23
3104,1
3105,13
3106,46
3107,5
3108,48
3109,48
3110,7
3111,21
3112,18
3113,7
3114,34
3115,34
3116,85
3117,45
3118,36
3119,23
3120,51
3121,14
3122,31
3123,48
3124,42
3125,40
3126,31
3127,10
3128,32
3129,75
3130,54
3131,71
3132,67
3133,53
3134,60
3135,7
3136,10
3137,15
3138,3
3139,1
3140,28
3141,29
3142,75
3143,27
3144,36
3145,68
3146,38
3147,42
3148,39
3149,48
3150,15
3151,3
3152,2
3153,50
3154,51
3155,18
3156,31
3157,7
3158,35
3159,29
3160,28
3161,45
3162,56
3163,54
3164,53
3165,4
3166,2
3167,16
3168,34
3169,35
3170,30
3171,1
3172,1
3173,45
3174,1
3175,37
3176,21
3177,18
3178,33
3179,39
3180,41
3181,11
3182,39
3183,6
3184,41
3185,26
3186,31
3187,32
3188,31
3189,8
3190,43
3191,79
3192,12
3193,13
3194,15
3195,33
3196,22
3197,29
3198,20
3199,19
3200,17
3201,21
3202,16
3203,24
3204,26
3205,13
3206,2
3207,18
3208,11
3209,30
3210,25
3211,34
3212,22
3213,22
3214,31
3215,43
3216,28
3217,29
3218,25
3219,57
3220,87
3221,25
3222,11
3223,55
3224,41
3225,6
3226,40
3227,56
3228,39
3229,5
3230,15
3231,28
3232,44
3233,15
3234,2
3235,23
3236,36
3237,53
3238,51
3239,43
3240,35
3241,40
3242,29
3243,4
3244,36
3245,3
3246,17
3247,40
3248,40
3249,36
3250,36
3251,37
3252,45
3253,40
3254,46
3255,39
3256,24
3257,57
3258,62
3259,55
3260,44
3261,57
3262,35
3263,2
3264,85
3265,50
3266,59
3267,69
3268,76
3269,1
3270,17
3271,13
3272,39
3273,5
3274,29
3275,19
3276,40
3277,44
3278,54
3279,8
3280,21
3281,12
3282,5
3283,26
3284,37
3285,43
3286,36
3287,22
3288,42
3289,2
3290,23
3291,25
3292,25
3293,28
3294,20
3295,7
3296,25
3297,15
3298,36
3299,27
3300,46
3301,16
3302,36
3303,28
3304,39
3305,45
3306,94
3307,46
3308,19
3309,23
3310,45
3311,23
3312,30
3313,5
3314,24
3315,25
3316,22
3317,24
3318,42
3319,49
3320,46
3321,40
3322,41
3323,43
3324,43
3325,30
3326,37
3327,24
3328,9
3329,38
3330,31
3331,10
3332,20
3333,33
3334,52
3335,54
3336,57
3337,49
3338,28
3339,26
3340,29
3341,45
3342,73
3343,37
3344,40
3345,58
3346,82
3347,89
3348,80
3349,74
3350,71
3351,50
3352,49
3353,33
3354,40
3355,41
3356,4
3357,3
3358,1
3359,15
3360,11
3361,2
3362,1
3363,44
3364,19
3365,46
3366,38
3367,39
3368,40
3369,5
3370,3
3371,8
3372,1
3373,52
3374,76
3375,80
3376,41
3377,42
3378,2
3379,64
3380,2
3381,24
3382,6
3383,52
3384,4
3385,84
3386,16
3387,15
3388,13
3389,26
3390,69
3391,78
3392,21
3393,24
3394,20
3395,88
3396,85
3397,46
3398,35
3399,22
3400,67
3401,73
3402,73
3403,75
3404,34
3405,47
3406,44
3407,46
3408,31
3409,21
3410,59
3411,64
3412,16
3413,19
3414,66
3415,52
3416,23
3417,60
3418,29
3419,2
3420,3
3421,12
3422,48
3423,51
3424,45
3425,32
3426,39
3427,1
3428,40
3429,13
3430,46
3431,54
3432,31
3433,31
3434,19
3435,26
3436,19
3437,15
3438,1
3439,4
3440,55
3441,55
3442,54
3443,56
3444,52
3445,57
3446,59
3447,3
3448,1
3449,46
3450,53
3451,59
3452,2
3453,1
3454,1
3455,45
3456,63
3457,67
3458,2
3459,1
3460,58
3461,54
3462,55
3463,45
3464,24
3465,56
3466,37
3467,22
3468,3
3469,1
3470,29
3471,6
3472,61
3473,69
3474,28
3475,60
3476,53
3477,69
3478,50
3479,63
3480,56
3481,43
3482,2
3483,1
3484,2
3485,34
3486,35
3487,63
3488,53
3489,25
3490,48
3491,4
3492,67
3493,62
3494,3
3495,42
3496,1
3497,64
3498,15
3499,5
3500,59
3501,60
3502,53
3503,48
3504,68
3505,26
3506,40
3507,47
3508,43
3509,13
3510,23
3511,54
3512,53
3513,38
3514,36
3515,6
3516,96
3517,85
3518,88
3519,25
3520,41
3521,51
3522,60
3523,54
3524,12
3525,1
3526,62
3527,53
3528,50
3529,51
3530,26
3531,23
3532,38
3533,3
3534,57
3535,41
3536,2
3537,95
3538,45
3539,33
3540,34
3541,42
3542,6
3543,41
3544,35
3545,31
3546,41
3547,33
3548,56
3549,50
3550,52
3551,58
3552,53
3553,40
3554,56
3555,53
3556,52
3557,63
3558,8
3559,9
3560,3
3561,24
3562,40
3563,40
3564,38
3565,6
3566,32
3567,37
3568,43
3569,26
3570,27
3571,72
3572,80
3573,50
3574,53
3575,20
3576,34
3577,1
3578,27
3579,29
3580,32
3581,30
3582,26
3583,55
3584,46
3585,49
3586,47
3587,2
3588,41
3589,46
3590,49
3591,70
3592,50
3593,52
3594,80
3595,57
3596,55
3597,68
3598,40
3599,1
3600,34
3601,1
3602,50
3603,44
3604,53
3605,57
3606,63
3607,2
3608,55
3609,16
3610,52
3611,51
3612,46
3613,46
3614,38
3615,14
3616,57
3617,60
3618,19
3619,29
3620,34
3621,60
3622,68
3623,40
3624,53
3625,56
3626,70
3627,35
3628,58
3629,13
3630,43
3631,38
3632,67
3633,57
3634,42
3635,47
3636,27
3637,10
3638,6
3639,1
3640,6
3641,62
3642,56
3643,60
3644,60
3645,48
3646,58
3647,56
3648,54
3649,3
3650,6
3651,33
3652,51
3653,49
3654,13
3655,11
3656,1
3657,17
3658,5
3659,5
3660,5
3661,7
3662,18
3663,16
3664,23
3665,22
3666,20
3667,15
3668,25
3669,28
3670,19
3671,6
3672,12
3673,2
3674,3
3675,3
3676,21
3677,16
3678,28
3679,23
3680,24
3681,6
3682,24
3683,16
3684,13
3685,15
3686,18
3687,3
3688,26
3689,18
3690,13
3691,23
3692,16
3693,13
3694,1
3695,1
3696,20
3697,13
3698,10
3699,4
3700,2
3701,2
3702,5
3703,2
3704,1
3705,3
3706,1
3707,4
3708,2
3709,3
3710,4
3711,3
3712,6
3713,3
3714,5
3715,9
3716,15
3717,5
3718,30
3719,35
3720,31
3721,26
3722,17
3723,10
3724,2
3725,13
3726,2
3727,6
3728,4
3729,9
3730,12
3731,13
3732,8
3733,1
3734,10
3735,5
3736,5
3737,14
3738,13
3739,9
3740,8
3741,11
3742,6
3743,17
3744,13
3745,16
3746,14
3747,5
3748,3
3749,1
3750,14
3751,4
3752,3
3753,3
3754,5
3755,10
3756,10
3757,2
3758,4
3759,9
3760,5
3761,4
3762,61
3763,47
3764,53
3765,26
3766,18
3767,17
3768,21
3769,21
3770,20
3771,1
3772,3
3773,6
3774,25
3775,12
3776,9
3777,10
3778,13
3779,9
3780,2
3781,13
3782,2
3783,1
3784,2
3785,18
3786,25
3787,17
3788,20
3789,4
3790,4
3791,10
3792,3
3793,2
3794,10
3795,14
3796,1
3797,17
3798,21
3799,21
3800,21
3801,19
3802,2
3803,22
3804,34
3805,34
3806,22
3807,1
3808,1
3809,27
3810,13
3811,1
3812,33
3813,23
3814,25
3815,6
3816,25
3817,10
3818,21
3819,21
3820,31
3821,4
3822,39
3823,27
3824,29
3825,23
3826,32
3827,7
3828,24
3829,26
3830,20
3831,18
3832,6
3833,19
3834,14
3835,9
3836,13
3837,6
3838,8
3839,12
3840,11
3841,35
3842,21
3843,31
3844,33
3845,11
3846,1
3847,2
3848,2
3849,3
3850,2
3851,2
3852,2
3853,25
3854,28
3855,23
3856,13
3857,24
3858,24
3859,6
3860,24
3861,13
3862,3
3863,5
3864,3
3865,16
3866,27
3867,8
3868,1
3869,3
3870,3
3871,10
3872,2
3873,12
3874,9
3875,10
3876,4
3877,5
3878,1
3879,10
3880,23
3881,16
3882,20
3883,15
3884,22
3885,11
3886,27
3887,8
3888,5
3889,2
3890,1
3891,28
3892,9
3893,4
3894,10
3895,25
3896,6
3897,25
3898,21
3899,27
3900,23
3901,19
3902,31
3903,31
3904,29
3905,6
3906,20
3907,13
3908,10
3909,12
3910,7
3911,24
3912,27
3913,15
3914,16
3915,17
3916,17
3917,19
3918,19
3919,33
3920,28
3921,26
3922,20
3923,10
3924,9
3925,18
3926,4
3927,4
3928,3
3929,8
3930,4
3931,17
3932,13
3933,22
3934,21
3935,17
3936,8
3937,1
3938,6
3939,3
3940,6
3941,26
3942,5
3943,7
3944,14
3945,1
3946,8
3947,5
3948,17
3949,25
3950,17
3951,9
3952,1
3953,13
3954,22
3955,17
3956,1
3957,23
3958,22
3959,24
3960,23
3961,12
3962,18
3963,1
3964,12
3965,10
3966,2
3967,15
3968,13
3969,17
3970,32
3971,25
3972,15
3973,29
3974,4
3975,8
3976,5
3977,23
3978,30
3979,23
3980,11
3981,9
3982,18
3983,6
3984,31
3985,33
3986,32
3987,39
3988,34
3989,30
3990,33
3991,30
3992,31
3993,20
3994,18
3995,20
3996,20
3997,22
3998,21
3999,21
4000,12
4001,25
4002,28
4003,32
4004,40
4005,46
4006,22
4007,24
4008,34
4009,37
4010,12
4011,11
4012,10
4013,7
4014,36
4015,23
4016,32
4017,29
4018,30
4019,20
4020,28
4021,26
4022,23
4023,30
4024,31
4025,33
4026,28
4027,24
4028,15
4029,24
4030,24
4031,33
4032,19
4033,12
4034,20
4035,15
4036,29
4037,18
4038,22
4039,3
4040,23
4041,45
4042,15
4043,59
4044,11
4045,1
4046,1
4047,6
4048,3
4049,11
4050,10
4051,6
4052,9
4053,2
4054,1
4055,4
4056,1
4057,3
4058,26
4059,26
4060,63
4061,83
4062,4
4063,77
4064,29
4065,24
4066,17
4067,23
4068,3
4069,4
4070,1
